time,position,velocity,acceleration
0.0,-0.004336743440719104,0.0,0.0
0.003003003003003003,-0.004336743397286593,4.336734749838371e-08,2.885371289958888e-05
0.006006006006006006,-0.0043367430937808794,1.731219301120504e-07,5.753395658334749e-05
0.009009009009009009,-0.004336742271562493,3.887433417586406e-07,8.604107903365486e-05
0.012012012012012012,-0.0043367406735531685,6.897122213539756e-07,0.00011437542823289001
0.015015015015015015,-0.004336738044232718,1.075510252799769e-06,0.00014253735216343717
0.018018018018018018,-0.004336734129635891,1.5456201649925337e-06,0.00017052719880767016
0.02102102102102102,-0.004336728677349224,2.0995257318208785e-06,0.0001983453161479628
0.024024024024024024,-0.004336721436507932,2.7367117721651963e-06,0.0002259920521666993
0.02702702702702703,-0.0043367121577927315,3.456664149899399e-06,0.00025346775484626216
0.03003003003003003,-0.00433670059342674,4.258869773886796e-06,0.00028077277216902174
0.03303303303303303,-0.004336686497172305,5.142816597988149e-06,0.00030790745211736574
0.036036036036036036,-0.0043366696243278885,6.10799362104616e-06,0.0003348721426736645
0.03903903903903904,-0.0043366497317249226,7.153890886908492e-06,0.000361667191820304
0.04204204204204204,-0.004336626577724665,8.279999484404887e-06,0.00038829294753965973
0.04504504504504504,-0.004336599922215076,9.485811547361967e-06,0.0004147497578141073
0.04804804804804805,-0.004336569526607659,1.0770820254597e-05,0.00044103797062603443
0.05105105105105105,-0.004336535153834334,1.213451982992039e-05,0.00046715793395780796
0.05405405405405406,-0.004336496568344313,1.357640554213379e-05,0.0004931099957918173
0.057057057057057055,-0.004336453536100932,1.509597370503025e-05,0.0005188945041104363
0.06006006006006006,-0.004336405824578541,1.669272167739873e-05,0.0005445118068960406
0.06306306306306306,-0.004336353202759349,1.836614786301482e-05,0.0005699622521310177
0.06606606606606606,-0.004336295441130287,2.0115751710650344e-05,0.0005952461877977416
0.06906906906906907,-0.004336232311679883,2.1941033714066192e-05,0.000620363961878586
0.07207207207207207,-0.004336163587895106,2.384149541201895e-05,0.0006453159223559378
0.07507507507507508,-0.004336089044758247,2.5816639388255244e-05,0.0006701024172121785
0.07807807807807808,-0.004336008458743756,2.7865969271512843e-05,0.0006947237944296752
0.08108108108108109,-0.004335921607815128,2.9988989735523462e-05,0.0007191804019908129
0.08408408408408408,-0.004335828271421756,3.218520649901223e-05,0.0007434725878779653
0.08708708708708708,-0.004335728230495786,3.445412632569042e-05,0.0007676007000735228
0.09009009009009009,-0.0043356212674489905,3.679525702426879e-05,0.0007915650865598532
0.09309309309309309,-0.004335507166169624,3.920810744844532e-05,0.0008153660953193441
0.0960960960960961,-0.004335385712019282,4.169218749691293e-05,0.0008390040743343668
0.0990990990990991,-0.00433525669182977,4.424700811335425e-05,0.0008624793715873028
0.1021021021021021,-0.004335119893899959,4.687208128644708e-05,0.0008857923350605278
0.10510510510510511,-0.004334975107992658,4.956692004985598e-05,0.0009089433127364276
0.10810810810810811,-0.00433482212533146,5.2331038482246006e-05,0.0009319326525973788
0.1111111111111111,-0.0043346607385976125,5.5163951707266705e-05,0.0009547607026257595
0.11411411411411411,-0.0043344907419268835,5.8065175893561916e-05,0.0009774278108039434
0.11711711711711711,-0.004334311930906418,6.1034228254769536e-05,0.0009999343251143131
0.12012012012012012,-0.004334124102571602,6.407062704951816e-05,0.0010222805935392511
0.12312312312312312,-0.004333927055402917,6.717389158142828e-05,0.0010444669640611321
0.12612612612612611,-0.004333720589322812,7.03435421991127e-05,0.0010664937846623342
0.12912912912912913,-0.004333504505692568,7.357910029617896e-05,0.0010883614033252416
0.13213213213213212,-0.004333278607309138,7.688008831122127e-05,0.0011100701680322247
0.13513513513513514,-0.004333042698402042,8.024602972783019e-05,0.0011316204267656704
0.13813813813813813,-0.004332796584630199,8.367644907458739e-05,0.0011530125275079498
0.14114114114114115,-0.004332540073078803,8.717087192506678e-05,0.0011742468182414471
0.14414414414414414,-0.004332272972256187,9.072882489783406e-05,0.0011953236469485424
0.14714714714714713,-0.004331995092090675,9.434983565644452e-05,0.0012162433616116075
0.15015015015015015,-0.00433170624392746,9.803343290945327e-05,0.0012370063102130294
0.15315315315315314,-0.004331406240525444,0.00010177914641039767,0.001257612840735182
0.15615615615615616,-0.004331094896054111,0.00010558650695781532,0.001278063301160445
0.15915915915915915,-0.004330772026090404,0.00010945504639523103,0.0012983580394711992
0.16216216216216217,-0.004330437447615556,0.00011338429761116337,0.0013184974036498168
0.16516516516516516,-0.004330090979011983,0.00011737379453912399,0.0013384817416786862
0.16816816816816815,-0.0043297324400601135,0.00012142307215761523,0.001358311401540178
0.17117117117117117,-0.00432936165193528,0.00012553166649013144,0.0013779867312166735
0.17417417417417416,-0.004328978437204568,0.00012969911460515983,0.0013975080786905588
0.17717717717717718,-0.004328582619823675,0.00013392495461618027,0.0014168757919441992
0.18018018018018017,-0.004328174025133781,0.00013820872568166332,0.001436090218959983
0.1831831831831832,-0.004327752479858397,0.00014254996800507373,0.001455151707720286
0.18618618618618618,-0.004327317812100245,0.00014694822283486605,0.0014740606062074897
0.1891891891891892,-0.004326869851338105,0.00015140303246448709,0.0014928172624039697
0.1921921921921922,-0.004326408428423676,0.00015591394023237886,0.0015114220242921058
0.19519519519519518,-0.004325933375578463,0.0001604804905219713,0.0015298752398542736
0.1981981981981982,-0.004325444526390597,0.00016510222876169002,0.0015481772570728547
0.2012012012012012,-0.004324941715811738,0.00016977870142495023,0.0015663284239302334
0.2042042042042042,-0.004324424780153905,0.00017450945603016067,0.0015843290884087844
0.2072072072072072,-0.0043238935570863585,0.0001792940411407219,0.0016021795984908797
